#{"t_start": 1748019731.112538, "env_id": "None"}
r,l,t
-87.332674,22,1201.295033
-86.678611,22,1201.326367
-89.531408,22,1201.357719
-88.156525,22,1201.391041
-86.449094,22,1201.420566
-92.024046,22,1201.452266
-87.454056,22,1201.467625
-91.398208,22,1201.499368
-91.225194,22,1201.5307
-90.556159,22,1201.561972
-86.962899,22,1201.593261
-86.428781,22,1201.625018
-87.396705,22,1201.656858
-87.886094,22,1201.687347
-86.425467,22,1201.727083
-89.583355,22,1203.999582
-88.36999,22,1204.014619
-88.212999,22,1204.039191
-89.68573,22,1204.05992
-88.145394,22,1204.078144
-88.056971,22,1204.093973
-86.434873,22,1204.109701
-90.601675,22,1204.12566
-90.223024,22,1204.141364
-89.135898,22,1204.16014
-87.101569,22,1204.173202
-88.331567,22,1204.205189
-91.339,22,1204.237555
-87.489634,22,1204.268858
-86.455425,22,1204.288367
-88.029097,22,1204.316277
-91.393968,22,1204.332337
-86.26359,22,1204.360276
-86.354867,22,1204.38449
-86.370084,22,1204.404557
-91.611407,22,1204.411769
-86.961654,22,1204.427762
-87.510428,22,1204.443682
-86.849754,22,1204.460549
-86.111899,22,1204.475619
-86.311619,22,1204.507221
-88.38149,22,1204.538678
-91.072747,22,1204.570358
-92.23642,22,1204.601868
-91.728198,22,1204.617529
-88.83561,22,1204.65863
-86.483811,22,1204.685837
-90.833755,22,1204.711961
-89.99343,22,1204.74491
-86.794186,22,1204.761411
-91.666123,22,1204.791128
-86.252679,22,1204.822565
-86.423085,22,1204.861351
-91.633561,22,1204.886105
-86.417959,22,1204.918182
-90.819777,22,1204.965438
-88.403378,22,1204.997983
-89.404244,22,1205.035534
-90.773896,22,1205.064031
-87.159481,22,1205.097746
-86.468319,22,1205.123363
-89.903683,22,1205.155004
-90.215707,22,1205.18649
-90.720734,22,1205.202631
-86.219329,22,1205.234196
-88.002793,22,1205.265737
-88.635098,22,1205.297472
-90.252478,22,1205.330804
-89.743891,22,1205.345016
-91.046258,22,1205.36204
-89.228837,22,1205.37714
-89.674285,22,1205.408689
-86.924948,22,1205.440526
-90.127342,22,1205.471884
-86.488465,22,1205.504041
-88.185357,22,1205.535198
-90.610232,22,1205.56695
-89.666179,22,1205.598527
-86.486442,22,1205.630035
-88.892896,22,1205.645679
-86.219945,22,1205.683016
-92.010693,22,1205.713874
-86.723597,22,1205.756726
-87.771321,22,1205.773953
-86.515888,22,1205.819601
-86.585779,22,1205.836456
-90.739277,22,1205.867865
-91.328053,22,1205.900272
-87.033719,22,1205.930694
-86.128628,22,1205.963649
-87.533395,22,1206.00996
-90.452712,22,1206.041176
-90.358714,22,1206.072865
-87.313137,22,1206.110946
-86.710418,22,1206.135096
-86.299945,22,1206.167058
-89.022612,22,1206.198859
-89.88805,22,1206.230196
-88.532328,22,1206.253485
-87.769256,22,1206.278337
-86.863739,22,1206.325373
-90.369234,22,1206.341394
-89.87645,22,1206.357342
-89.533376,22,1206.373014
-86.720243,22,1206.389065
-88.463025,22,1206.409046
-87.789518,22,1206.420781
-90.301411,22,1206.43665
-88.206763,22,1208.768087
-86.316539,22,1208.782105
-86.380049,22,1208.797794
-91.677448,22,1208.829511
-88.971159,22,1208.868171
-86.579324,22,1208.89284
-91.307801,22,1208.924757
-86.047692,22,1208.956342
-86.702343,22,1208.988187
-90.679914,22,1209.019521
-91.806319,22,1209.050853
-86.412466,22,1209.082188
-87.715764,22,1209.11914
-86.329328,22,1209.145043
-87.11671,22,1209.192766
-86.603246,22,1209.229262
-86.554326,22,1209.256197
-88.265345,22,1209.291851
-87.929303,22,1209.32227
-87.533042,22,1209.351342
-86.264822,22,1209.382695
-89.783185,22,1209.414018
-92.417846,22,1209.445475
-87.007939,22,1209.469125
-86.590713,22,1209.49294
-86.841502,22,1209.524958
-86.348398,22,1209.56917
-86.707973,22,1209.587739
-88.756923,22,1209.619473
-90.166386,22,1209.653507
-87.093892,22,1209.682837
-86.863723,22,1209.698852
-86.48124,22,1209.730235
-88.680034,22,1209.769234
-89.253643,22,1209.794014
-87.769418,22,1209.826459
-89.98489,22,1209.86981
-86.161234,22,1209.905181
-86.577591,22,1209.93672
-90.642123,22,1209.968749
-88.091228,22,1209.98649
-87.673372,22,1210.016021
-86.986484,22,1210.047612
-90.581664,22,1210.079567
-87.357432,22,1210.110684
-86.397192,22,1210.142038
-91.446461,22,1210.189556
-91.894313,22,1210.221525
-86.421663,22,1210.257362
-86.796826,22,1210.284923
-86.208024,22,1210.316932
-86.298018,22,1210.348349
-86.600238,22,1210.379928
-86.480924,22,1210.411765
-90.45784,22,1210.427842
-86.951821,22,1210.470315
-89.643441,22,1210.501958
-87.685415,22,1210.507555
-89.197496,22,1210.522007
-88.472995,22,1210.537868
-86.83504,22,1210.569858
-90.703253,22,1210.570376
-86.557098,22,1210.601618
-86.30817,22,1210.62114
-86.496285,22,1210.63368
-87.531605,22,1210.670576
-91.871082,22,1210.696696
-86.743914,22,1210.728256
-86.909117,22,1210.760221
-86.520506,22,1210.792429
-86.697311,22,1210.824958
-86.618357,22,1210.855855
-90.946655,22,1210.886972
-90.787107,22,1210.918522
-86.223406,22,1210.949857
-87.105642,22,1210.981684
-86.53114,22,1211.023674
-89.223553,22,1211.044769
-87.023404,22,1211.076726
-86.432907,22,1211.108188
-91.313514,22,1211.139518
-86.81625,22,1211.171531
-86.653979,22,1211.210786
-90.359856,22,1211.233941
-86.777334,22,1211.271727
-87.217965,22,1211.296714
-89.248813,22,1211.345571
-91.629093,22,1211.37694
-86.77102,22,1211.40883
-86.397413,22,1211.440668
-86.493222,22,1211.471902
-86.68418,22,1211.503502
-86.340499,22,1211.534911
-91.86165,22,1213.769896
-86.578844,22,1213.78667
-88.793057,22,1213.801688
-91.3967,22,1213.817386
-87.975057,22,1213.86502
-86.242802,22,1213.896513
-86.552499,22,1213.91218
-87.049755,22,1213.959681
-86.461503,22,1213.977362
-88.501643,22,1214.008692
-89.707659,22,1214.054036
-89.915772,22,1214.087553
-91.114563,22,1214.11766
-90.043095,22,1214.149494
-86.24233,22,1214.181159
-91.028247,22,1214.212579
-86.235072,22,1214.244377
-86.51294,22,1214.278063
-87.910536,22,1214.307677
-88.641517,22,1214.323375
-86.372287,22,1214.362222
-90.848339,22,1214.388015
-92.161134,22,1214.419012
-89.875782,22,1214.450343
-86.950114,22,1214.481803
-86.281001,22,1214.513535
-89.058593,22,1214.545516
-87.305049,22,1214.580207
-86.813871,22,1214.609408
-91.703171,22,1214.644043
-90.046172,22,1214.673492
-90.810182,22,1214.704971
-88.62278,22,1214.72101
-87.58393,22,1214.768178
-88.903094,22,1214.78429
-87.284154,22,1214.816013
-90.641777,22,1214.858603
-86.21778,22,1214.884647
-89.591695,22,1214.910829
-86.709507,22,1214.943335
-86.740864,22,1214.974339
-86.692571,22,1215.00569
-89.099186,22,1215.037182
-90.312956,22,1215.072719
-86.543356,22,1215.102501
-91.163889,22,1215.132451
-86.483929,22,1215.163767
-86.979567,22,1215.195004
-86.192071,22,1215.226342
-89.439809,22,1215.257675
-91.816476,22,1215.288981
-90.177373,22,1215.321024
-86.195731,22,1215.353087
-90.726325,22,1215.379267
-86.566826,22,1215.401432
-86.282344,22,1215.432514
-88.582363,22,1215.463845
-86.568924,22,1215.495314
-86.420073,22,1215.527189
-86.651654,22,1215.579291
-91.222759,22,1215.60644
-91.115249,22,1215.63772
-87.50001,22,1215.669409
-86.947939,22,1215.685153
-88.069692,22,1215.700852
-86.448377,22,1215.732591
-89.602159,22,1215.748243
-86.586711,22,1215.764085
-86.808346,22,1215.782519
-86.532371,22,1215.795163
-86.634983,22,1215.832671
-90.811485,22,1215.842163
-89.359882,22,1215.879725
-86.862842,22,1215.911783
-86.597019,22,1215.936824
-90.064515,22,1215.968923
-86.972971,22,1216.000842
-86.784418,22,1216.016514
-86.795612,22,1216.047856
-90.96659,22,1216.079855
-86.661515,22,1216.110765
-88.625462,22,1216.143155
-91.6419,22,1216.179902
-86.472823,22,1216.205674
-88.944477,22,1216.237178
-86.82804,22,1216.269013
-89.322403,22,1216.300866
-86.248392,22,1216.332672
-89.861045,22,1216.364539
-88.65779,22,1216.395773
-89.427131,22,1216.427658
-86.295483,22,1216.459674
-86.470596,22,1216.491249
-91.374653,22,1218.725472
-89.264308,22,1218.756958
-86.637932,22,1218.788574
-86.484401,22,1218.806108
-86.59635,22,1218.820159
-87.48274,22,1218.852337
-86.569568,22,1218.871215
-86.230321,22,1218.899775
-86.615874,22,1218.915651
-89.354383,22,1218.931318
-86.649013,22,1218.947709
-89.490306,22,1218.963135
-86.676602,22,1218.985287
-86.297445,22,1219.010432
-89.9982,22,1219.042276
-88.533239,22,1219.058172
-86.376435,22,1219.089499
-86.987032,22,1219.120998
-90.311064,22,1219.136676
-86.854283,22,1219.184303
-86.837837,22,1219.215657
-92.05163,22,1219.246363
-89.795142,22,1219.262691
-86.302058,22,1219.285955
-87.208121,22,1219.294238
-89.965222,22,1219.325838
-92.004467,22,1219.341505
-86.471295,22,1219.373472
-86.460437,22,1219.404542
-86.94344,22,1219.436478
-89.672148,22,1219.468005
-86.72451,22,1219.499363
-86.233393,22,1219.532388
-86.507901,22,1219.558247
-86.302824,22,1219.586838
-88.345306,22,1219.616593
-88.026079,22,1219.648328
-86.378903,22,1219.679833
-87.414065,22,1219.71207
-90.628981,22,1219.742967
-91.916613,22,1219.758678
-89.468342,22,1219.808064
-87.982085,22,1219.838009
-88.509671,22,1219.853972
-89.818677,22,1219.887164
-86.331246,22,1219.917353
-86.426441,22,1219.949289
-86.480896,22,1219.981427
-86.268939,22,1220.013174
-87.212175,22,1220.046487
-87.100913,22,1220.076658
-86.704113,22,1220.09232
-90.746903,22,1220.124038
-88.78074,22,1220.155529
-86.901528,22,1220.187264
-86.851187,22,1220.219204
-90.021044,22,1220.250174
-86.212642,22,1220.287283
-89.126471,22,1220.313604
-86.322497,22,1220.345593
-88.667602,22,1220.377628
-88.680398,22,1220.409664
-86.19508,22,1220.446359
-86.574369,22,1220.473831
-86.413704,22,1220.504658
-91.060873,22,1220.536129
-86.442601,22,1220.568405
-86.481828,22,1220.596289
-87.214257,22,1220.63129
-88.167649,22,1220.659943
-86.674841,22,1220.690462
-87.359222,22,1220.722461
-87.349656,22,1220.742363
-91.419412,22,1220.774785
-90.446362,22,1220.80582
-86.429833,22,1220.837174
-90.798006,22,1220.889726
-87.777615,22,1220.916549
-91.695197,22,1220.933423
-86.612153,22,1220.964371
-86.40484,22,1220.996176
-91.56947,22,1221.028069
-87.445556,22,1221.061674
-87.00333,22,1221.092455
-90.400762,22,1221.121832
-89.097545,22,1221.153609
-89.62303,22,1221.185669
-86.478057,22,1221.20133
-89.471641,22,1221.23346
-86.330523,22,1221.264922
-91.666196,22,1221.296059
-86.173994,22,1221.328118
-87.171193,22,1221.359675
-91.043945,22,1223.688797
-88.952364,22,1223.703906
-86.466241,22,1223.719814
-86.285267,22,1223.735695
-89.871079,22,1223.767967
-89.981947,22,1223.799412
-87.041334,22,1223.830846
-86.812733,22,1223.862222
-86.663655,22,1223.893529
-90.53028,22,1223.925007
-90.974352,22,1223.96115
-87.102949,22,1223.988401
-86.446795,22,1224.020191
-86.501254,22,1224.051824
-87.901791,22,1224.083348
-86.456327,22,1224.115522
-86.680257,22,1224.147083
-86.439318,22,1224.162861
-90.135492,22,1224.194444
-89.478154,22,1224.225941
-86.52779,22,1224.257394
-87.119754,22,1224.294877
-87.845725,22,1224.320912
-90.494271,22,1224.354622
-87.832114,22,1224.384667
-86.6663,22,1224.416528
-91.9007,22,1224.448326
-90.537695,22,1224.47964
-89.393325,22,1224.511063
-86.45682,22,1224.542652
-86.85959,22,1224.573963
-86.684415,22,1224.605309
-87.085924,22,1224.636902
-86.371199,22,1224.668508
-86.469661,22,1224.700031
-88.898245,22,1224.718004
-86.586604,22,1224.747334
-87.593231,22,1224.779481
-86.411952,22,1224.811733
-86.509053,22,1224.842638
-86.713679,22,1224.858706
-86.020321,22,1224.906307
-91.771523,22,1224.921974
-86.45402,22,1224.969812
-86.295802,22,1224.995863
-89.263628,22,1225.017136
-90.166204,22,1225.048971
-87.062592,22,1225.080809
-89.650142,22,1225.129857
-86.827922,22,1225.159653
-89.783586,22,1225.191308
-88.450767,22,1225.207435
-88.268499,22,1225.239141
-86.406997,22,1225.271001
-86.563453,22,1225.30235
-87.290712,22,1225.334002
-89.849987,22,1225.365496
-86.258925,22,1225.397093
-88.095337,22,1225.428839
-90.551335,22,1225.46016
-86.557969,22,1225.491919
-87.168877,22,1225.52373
-88.792987,22,1225.55532
-86.884748,22,1225.587151
-86.287541,22,1225.603115
-89.45481,22,1225.634661
-86.343356,22,1225.666032
-86.148228,22,1225.697328
-86.35019,22,1225.729093
-90.127973,22,1225.760649
-87.435939,22,1225.805633
-87.899809,22,1225.823459
-88.072043,22,1225.854808
-91.921297,22,1225.894481
-90.323834,22,1225.918653
-86.888078,22,1225.950005
-91.753934,22,1225.981652
-89.234546,22,1226.013195
-86.324344,22,1226.046512
-86.637856,22,1226.060805
-86.625029,22,1226.097873
-87.866961,22,1226.124723
-86.844747,22,1226.172539
-89.625036,22,1226.204384
-86.346751,22,1226.236125
-91.566618,22,1226.267921
-91.393648,22,1226.300573
-91.809031,22,1226.33142
-86.353731,22,1226.362802
-86.424348,22,1226.398322
-87.695441,22,1226.425702
-86.588136,22,1226.457134
-86.244617,22,1226.488703
-89.754134,22,1228.793068
-90.809462,22,1228.808717
-86.723985,22,1228.845569
-91.020472,22,1228.871723
-90.976246,22,1228.903343
-86.529224,22,1228.934978
-89.636938,22,1228.966632
-87.376902,22,1228.997966
-91.43866,22,1229.013633
-91.259424,22,1229.045221
-88.212952,22,1229.077089
-86.561161,22,1229.108547
-90.514546,22,1229.14413
-86.809746,22,1229.177492
-87.44983,22,1229.204073
-86.735738,22,1229.235774
-87.08431,22,1229.267512
-91.192499,22,1229.283362
-86.065297,22,1229.30328
-88.570446,22,1229.347682
-86.090669,22,1229.378865
-86.669917,22,1229.410498
-92.114054,22,1229.442025
-90.390669,22,1229.473851
-86.526401,22,1229.505291
-87.998472,22,1229.536876
-86.196681,22,1229.572899
-86.761989,22,1229.600696
-86.611632,22,1229.61577
-91.334367,22,1229.647727
-87.231547,22,1229.67938
-86.511052,22,1229.711165
-86.641867,22,1229.742663
-86.92419,22,1229.774134
-86.130359,22,1229.809078
-87.127414,22,1229.837721
-90.995952,22,1229.85395
-87.185126,22,1229.885354
-86.63614,22,1229.916811
-87.251937,22,1229.948464
-87.012003,22,1229.979822
-91.544614,22,1230.011905
-86.971402,22,1230.043504
-91.037393,22,1230.074867
-87.101985,22,1230.107343
-86.573628,22,1230.138047
-86.361347,22,1230.169825
-87.844323,22,1230.201822
-91.994892,22,1230.216452
-87.061579,22,1230.248353
-86.714192,22,1230.281477
-86.440378,22,1230.311733
-89.510751,22,1230.33169
-91.644807,22,1230.359355
-92.071243,22,1230.406798
-91.418507,22,1230.438493
-86.538148,22,1230.470334
-91.872484,22,1230.487953
-88.03897,22,1230.518329
-91.31286,22,1230.54966
-91.611133,22,1230.588859
-86.567049,22,1230.616454
-87.294861,22,1230.64548
-91.950526,22,1230.686951
-86.892785,22,1230.708717
-86.381419,22,1230.740489
-92.241549,22,1230.772318
-86.447065,22,1230.807326
-90.431267,22,1230.835677
-87.328501,22,1230.867482
-88.216535,22,1230.883216
-91.190173,22,1230.914989
-90.473572,22,1230.951497
-86.546971,22,1230.978057
-88.245444,22,1231.009702
-86.771749,22,1231.041493
-86.343984,22,1231.072808
-86.283054,22,1231.105835
-91.397159,22,1231.135642
-89.211788,22,1231.167479
-89.541353,22,1231.216911
-86.96031,22,1231.246154
-86.369044,22,1231.277975
-86.484354,22,1231.309556
-86.803595,22,1231.341187
-90.572703,22,1231.372969
-86.648006,22,1231.395702
-90.931272,22,1231.438399
-87.086912,22,1231.467901
-88.383363,22,1231.499317
-88.100314,22,1231.530632
-86.474774,22,1231.56193
-90.520151,22,1231.598456
-86.522931,22,1233.893229
-86.643826,22,1233.909447
-86.330275,22,1233.924992
-86.595905,22,1233.94088
-87.3763,22,1233.956542
-86.728958,22,1233.972473
-91.677271,22,1234.004443
-88.52688,22,1234.020526
-86.881896,22,1234.036569
-88.486644,22,1234.05225
-92.198921,22,1234.067899
-87.135099,22,1234.099849
-88.831371,22,1234.131263
-86.2815,22,1234.146925
-87.421625,22,1234.178472
-87.489581,22,1234.209742
-89.800078,22,1234.241402
-87.375925,22,1234.272786
-91.26406,22,1234.310011
-86.579254,22,1234.335888
-87.204132,22,1234.371363
-87.805119,22,1234.398968
-86.711643,22,1234.430648
-89.344806,22,1234.462454
-91.701846,22,1234.49399
-86.48253,22,1234.525317
-89.892395,22,1234.559007
-86.960619,22,1234.588631
-86.537028,22,1234.620211
-86.670212,22,1234.6527
-89.03302,22,1234.683661
-86.490209,22,1234.720574
-88.74282,22,1234.746669
-88.22316,22,1234.77881
-88.972357,22,1234.794706
-86.696261,22,1234.826481
-86.732512,22,1234.858441
-92.03412,22,1234.902197
-90.61504,22,1234.922215
-91.381595,22,1234.953456
-89.579114,22,1234.985803
-89.624879,22,1235.017305
-89.368409,22,1235.049141
-86.552011,22,1235.080836
-86.714311,22,1235.112815
-87.358822,22,1235.144122
-86.376074,22,1235.176406
-91.647094,22,1235.211804
-87.291175,22,1235.238493
-90.462145,22,1235.27015
-86.369303,22,1235.302303
-86.718161,22,1235.334134
-90.308815,22,1235.365513
-92.106095,22,1235.397459
-86.17289,22,1235.429033
-89.580711,22,1235.46075
-86.566841,22,1235.492895
-90.803569,22,1235.512244
-86.610658,22,1235.524965
-86.464705,22,1235.556637
-86.284516,22,1235.58795
-91.864422,22,1235.619241
-89.172582,22,1235.656594
-91.908423,22,1235.698139
-88.426223,22,1235.714129
-86.488835,22,1235.74673
-86.646755,22,1235.777212
-86.439392,22,1235.812362
-87.043717,22,1235.840623
-86.802165,22,1235.874461
-89.482082,22,1235.904307
-87.317497,22,1235.936739
-90.975466,22,1235.967468
-89.480362,22,1235.983132
-88.531593,22,1236.01449
-91.614036,22,1236.046264
-86.256584,22,1236.07772
-91.302005,22,1236.112739
-86.613452,22,1236.140982
-89.474399,22,1236.1723
-87.616141,22,1236.203804
-86.329918,22,1236.235636
-87.296695,22,1236.251332
-87.269356,22,1236.283155
-91.230963,22,1236.315159
-88.525521,22,1236.346809
-90.719918,22,1236.378303
-90.991844,22,1236.41542
-88.304663,22,1236.442203
-88.955298,22,1236.473303
-86.605505,22,1236.505293
-90.943994,22,1236.520364
-86.453629,22,1236.552112
-89.48098,22,1238.906276
-90.705876,22,1238.921972
-91.188188,22,1238.937662
-90.741701,22,1238.978426
-91.664943,22,1238.992264
-88.089353,22,1239.000774
-90.934004,22,1239.017272
-86.482035,22,1239.032557
-89.102017,22,1239.049008
-91.187227,22,1239.064041
-86.321145,22,1239.095842
-86.338236,22,1239.117692
-92.074206,22,1239.143514
-86.286115,22,1239.175216
-88.136697,22,1239.206819
-90.663777,22,1239.239445
-88.829316,22,1239.270472
-86.285591,22,1239.302051
-90.379799,22,1239.33402
-90.837232,22,1239.365592
-86.192788,22,1239.397228
-87.038267,22,1239.417891
-86.051698,22,1239.444915
-86.351913,22,1239.476546
-90.797244,22,1239.524152
-87.082663,22,1239.554421
-86.144725,22,1239.574265
-87.789352,22,1239.587112
-87.305602,22,1239.602949
-86.461126,22,1239.635371
-91.045329,22,1239.650178
-86.203141,22,1239.665832
-86.5158,22,1239.681554
-86.463459,22,1239.697271
-89.808825,22,1239.728894
-91.226443,22,1239.769675
-86.040524,22,1239.792176
-87.923792,22,1239.823973
-86.34918,22,1239.855755
-86.486941,22,1239.887399
-86.401731,22,1239.919062
-91.751653,22,1239.950713
-89.420552,22,1239.982433
-90.773613,22,1240.019443
-86.566937,22,1240.045913
-87.907259,22,1240.07775
-86.593581,22,1240.109653
-89.953688,22,1240.141104
-89.963204,22,1240.172531
-86.688496,22,1240.18851
-90.562101,22,1240.220726
-86.855576,22,1240.252938
-87.392348,22,1240.284415
-86.748751,22,1240.319672
-90.89725,22,1240.347904
-91.25346,22,1240.37929
-86.558101,22,1240.411516
-86.441527,22,1240.443575
-91.493052,22,1240.459274
-88.162764,22,1240.495744
-92.100234,22,1240.522499
-92.15306,22,1240.553911
-88.436179,22,1240.585974
-89.832856,22,1240.620708
-90.227888,22,1240.650219
-88.344496,22,1240.681972
-89.823946,22,1240.713687
-87.836949,22,1240.745017
-86.707484,22,1240.78623
-86.547266,22,1240.823989
-89.582215,22,1240.855771
-87.121527,22,1240.887779
-89.921198,22,1240.921805
-86.840351,22,1240.950914
-91.620903,22,1241.001157
-87.286991,22,1241.030186
-86.697673,22,1241.062134
-86.899051,22,1241.094081
-89.150213,22,1241.125937
-87.814592,22,1241.165953
-88.110885,22,1241.184943
-86.711531,22,1241.188951
-86.540402,22,1241.204601
